row,col,ch,ro,co,koo,p,i,j,out,ref,diff,match
4,2,11,0,0,0,4,2,11,633384,646154,-12770,0
4,2,12,0,0,0,4,2,12,674670,668525,6145,0
4,2,13,0,0,0,4,2,13,677105,678478,-1373,0
4,2,14,0,0,0,4,2,14,658820,647512,11308,0
4,2,15,0,0,0,4,2,15,692744,683660,9084,0
4,3,0,0,0,0,4,3,0,752003,752003,0,1
4,3,1,0,0,0,4,3,1,697827,697827,0,1
4,3,2,0,0,0,4,3,2,728425,728425,0,1
4,3,3,0,0,0,4,3,3,706062,707902,-1840,0
4,3,4,0,0,0,4,3,4,721524,718423,3101,0
4,3,5,0,0,0,4,3,5,705267,717377,-12110,0
4,3,6,0,0,0,4,3,6,686997,696533,-9536,0
4,3,7,0,0,0,4,3,7,744094,756574,-12480,0
4,3,8,0,0,0,4,3,8,710524,721136,-10612,0
4,3,9,0,0,0,4,3,9,723008,717482,5526,0
4,3,10,0,0,0,4,3,10,725549,696527,29022,0
4,3,11,0,0,0,4,3,11,667981,673355,-5374,0
4,3,12,0,0,0,4,3,12,702878,734468,-31590,0
4,3,13,0,0,0,4,3,13,712366,706626,5740,0
4,3,14,0,0,0,4,3,14,673490,665744,7746,0
4,3,15,0,0,0,4,3,15,729460,698987,30473,0
4,4,0,0,0,0,4,4,0,734885,734885,0,1
4,4,1,0,0,0,4,4,1,697284,697284,0,1
4,4,2,0,0,0,4,4,2,690716,683708,7008,0
4,4,3,0,0,0,4,4,3,700616,702679,-2063,0
4,4,4,0,0,0,4,4,4,684061,703244,-19183,0
4,4,5,0,0,0,4,4,5,694507,702259,-7752,0
4,4,6,0,0,0,4,4,6,665235,658975,6260,0
4,4,7,0,0,0,4,4,7,744384,744666,-282,0
4,4,8,0,0,0,4,4,8,713061,684683,28378,0
4,4,9,0,0,0,4,4,9,715824,712729,3095,0
4,4,10,0,0,0,4,4,10,713123,713905,-782,0
4,4,11,0,0,0,4,4,11,678653,668539,10114,0
4,4,12,0,0,0,4,4,12,733292,728788,4504,0
4,4,13,0,0,0,4,4,13,691247,695207,-3960,0
4,4,14,0,0,0,4,4,14,685817,680299,5518,0
4,4,15,0,0,0,4,4,15,707555,696791,10764,0
4,5,0,0,0,0,4,5,0,725437,725437,0,1
4,5,1,0,0,0,4,5,1,718329,722959,-4630,0
4,5,2,0,0,0,4,5,2,663945,668993,-5048,0
4,5,3,0,0,0,4,5,3,682927,685154,-2227,0
4,5,4,0,0,0,4,5,4,715836,720822,-4986,0
4,5,5,0,0,0,4,5,5,677349,668937,8412,0
4,5,6,0,0,0,4,5,6,661557,636930,24627,0
4,5,7,0,0,0,4,5,7,715715,718678,-2963,0
4,5,8,0,0,0,4,5,8,674812,690464,-15652,0
4,5,9,0,0,0,4,5,9,684095,669077,15018,0
4,5,10,0,0,0,4,5,10,696076,695570,506,0
4,5,11,0,0,0,4,5,11,641676,630646,11030,0
4,5,12,0,0,0,4,5,12,701305,733481,-32176,0
4,5,13,0,0,0,4,5,13,689709,668574,21135,0
4,5,14,0,0,0,4,5,14,660584,687251,-26667,0
4,5,15,0,0,0,4,5,15,707912,687645,20267,0
4,6,0,0,0,0,4,6,0,698629,696128,2501,0
4,6,1,0,0,0,4,6,1,690715,681611,9104,0
4,6,2,0,0,0,4,6,2,646136,662683,-16547,0
4,6,3,0,0,0,4,6,3,632343,626164,6179,0
4,6,4,0,0,0,4,6,4,657660,682201,-24541,0
4,6,5,0,0,0,4,6,5,611186,626947,-15761,0
4,6,6,0,0,0,4,6,6,624395,616937,7458,0
4,6,7,0,0,0,4,6,7,689329,690531,-1202,0
4,6,8,0,0,0,4,6,8,685869,664571,21298,0
4,6,9,0,0,0,4,6,9,663370,672001,-8631,0
4,6,10,0,0,0,4,6,10,667116,661868,5248,0
4,6,11,0,0,0,4,6,11,607601,608949,-1348,0
4,6,12,0,0,0,4,6,12,700939,688584,12355,0
4,6,13,0,0,0,4,6,13,640812,667761,-26949,0
4,6,14,0,0,0,4,6,14,632278,628334,3944,0
4,6,15,0,0,0,4,6,15,673580,662374,11206,0
5,0,0,0,0,0,5,0,0,757110,742988,14122,0
5,0,1,0,0,0,5,0,1,694045,679655,14390,0
5,0,2,0,0,0,5,0,2,696872,697038,-166,0
5,0,3,0,0,0,5,0,3,711521,704576,6945,0
5,0,4,0,0,0,5,0,4,706142,712848,-6706,0
5,0,5,0,0,0,5,0,5,674275,673452,823,0
5,0,6,0,0,0,5,0,6,654497,668336,-13839,0
5,0,7,0,0,0,5,0,7,725269,747025,-21756,0
5,0,8,0,0,0,5,0,8,678911,689673,-10762,0
5,0,9,0,0,0,5,0,9,727828,715315,12513,0
5,0,10,0,0,0,5,0,10,679591,680962,-1371,0
5,0,11,0,0,0,5,0,11,662111,656425,5686,0
5,0,12,0,0,0,5,0,12,701874,721326,-19452,0
5,0,13,0,0,0,5,0,13,690941,671249,19692,0
5,0,14,0,0,0,5,0,14,688758,658838,29920,0
5,0,15,0,0,0,5,0,15,710863,672428,38435,0
5,1,0,0,0,0,5,1,0,752735,740502,12233,0
5,1,1,0,0,0,5,1,1,683290,688283,-4993,0
5,1,2,0,0,0,5,1,2,688881,683813,5068,0
5,1,3,0,0,0,5,1,3,711759,707166,4593,0
5,1,4,0,0,0,5,1,4,693019,702671,-9652,0
5,1,5,0,0,0,5,1,5,648074,672331,-24257,0
5,1,6,0,0,0,5,1,6,655577,676222,-20645,0
5,1,7,0,0,0,5,1,7,730967,735082,-4115,0
5,1,8,0,0,0,5,1,8,700046,700872,-826,0
5,1,9,0,0,0,5,1,9,721505,695277,26228,0
5,1,10,0,0,0,5,1,10,682518,710056,-27538,0
5,1,11,0,0,0,5,1,11,661918,658728,3190,0
5,1,12,0,0,0,5,1,12,703330,690491,12839,0
5,1,13,0,0,0,5,1,13,661015,661386,-371,0
5,1,14,0,0,0,5,1,14,645272,674918,-29646,0
5,1,15,0,0,0,5,1,15,673076,660078,12998,0
5,2,0,0,0,0,5,2,0,721330,723813,-2483,0
5,2,1,0,0,0,5,2,1,725136,712485,12651,0
5,2,2,0,0,0,5,2,2,667677,655781,11896,0
5,2,3,0,0,0,5,2,3,660731,662349,-1618,0
5,2,4,0,0,0,5,2,4,691316,683267,8049,0
5,2,5,0,0,0,5,2,5,670449,666165,4284,0
5,2,6,0,0,0,5,2,6,619783,614622,5161,0
5,2,7,0,0,0,5,2,7,733320,737984,-4664,0
5,2,8,0,0,0,5,2,8,676949,683184,-6235,0
5,2,9,0,0,0,5,2,9,684183,702717,-18534,0
5,2,10,0,0,0,5,2,10,711071,678526,32545,0
5,2,11,0,0,0,5,2,11,640912,622959,17953,0
5,2,12,0,0,0,5,2,12,696978,734122,-37144,0
5,2,13,0,0,0,5,2,13,657216,667382,-10166,0
5,2,14,0,0,0,5,2,14,684440,658215,26225,0
5,2,15,0,0,0,5,2,15,670144,698086,-27942,0
5,3,0,0,0,0,5,3,0,747203,728372,18831,0
5,3,1,0,0,0,5,3,1,697670,688177,9493,0
5,3,2,0,0,0,5,3,2,670801,674649,-3848,0
5,3,3,0,0,0,5,3,3,688771,694802,-6031,0
5,3,4,0,0,0,5,3,4,714168,731458,-17290,0
5,3,5,0,0,0,5,3,5,672252,697767,-25515,0
5,3,6,0,0,0,5,3,6,635870,650370,-14500,0
5,3,7,0,0,0,5,3,7,745973,736004,9969,0
5,3,8,0,0,0,5,3,8,719461,716614,2847,0
5,3,9,0,0,0,5,3,9,697232,671269,25963,0
5,3,10,0,0,0,5,3,10,684256,675091,9165,0
5,3,11,0,0,0,5,3,11,627304,689240,-61936,0
5,3,12,0,0,0,5,3,12,731969,701332,30637,0
5,3,13,0,0,0,5,3,13,661349,686616,-25267,0
5,3,14,0,0,0,5,3,14,658900,676660,-17760,0
5,3,15,0,0,0,5,3,15,699556,668552,31004,0
5,4,0,0,0,0,5,4,0,702594,692972,9622,0
5,4,1,0,0,0,5,4,1,675096,675252,-156,0
5,4,2,0,0,0,5,4,2,661631,684645,-23014,0
5,4,3,0,0,0,5,4,3,687654,666260,21394,0
5,4,4,0,0,0,5,4,4,702457,670817,31640,0
5,4,5,0,0,0,5,4,5,659576,674721,-15145,0
5,4,6,0,0,0,5,4,6,655063,635875,19188,0
5,4,7,0,0,0,5,4,7,707472,738104,-30632,0
5,4,8,0,0,0,5,4,8,682182,685594,-3412,0
5,4,9,0,0,0,5,4,9,665388,665130,258,0
5,4,10,0,0,0,5,4,10,664643,659733,4910,0
5,4,11,0,0,0,5,4,11,659953,631150,28803,0
5,4,12,0,0,0,5,4,12,674368,689230,-14862,0
5,4,13,0,0,0,5,4,13,655264,657971,-2707,0
5,4,14,0,0,0,5,4,14,638212,661728,-23516,0
5,4,15,0,0,0,5,4,15,672450,677554,-5104,0
5,5,0,0,0,0,5,5,0,666076,672863,-6787,0
5,5,1,0,0,0,5,5,1,665978,665059,919,0
5,5,2,0,0,0,5,5,2,667447,646708,20739,0
5,5,3,0,0,0,5,5,3,651146,641073,10073,0
5,5,4,0,0,0,5,5,4,634495,671033,-36538,0
5,5,5,0,0,0,5,5,5,630391,627993,2398,0
5,5,6,0,0,0,5,5,6,625707,654728,-29021,0
5,5,7,0,0,0,5,5,7,724705,704947,19758,0
5,5,8,0,0,0,5,5,8,675406,670511,4895,0
5,5,9,0,0,0,5,5,9,692384,693094,-710,0
5,5,10,0,0,0,5,5,10,643039,660243,-17204,0
5,5,11,0,0,0,5,5,11,647379,657355,-9976,0
5,5,12,0,0,0,5,5,12,685316,680083,5233,0
5,5,13,0,0,0,5,5,13,639345,655005,-15660,0
5,5,14,0,0,0,5,5,14,649741,642834,6907,0
5,5,15,0,0,0,5,5,15,670758,667023,3735,0
5,6,0,0,0,0,5,6,0,698579,699098,-519,0
5,6,1,0,0,0,5,6,1,659576,662464,-2888,0
5,6,2,0,0,0,5,6,2,657258,667120,-9862,0
5,6,3,0,0,0,5,6,3,629582,643834,-14252,0
5,6,4,0,0,0,5,6,4,640477,667512,-27035,0
5,6,5,0,0,0,5,6,5,597434,664268,-66834,0
5,6,6,0,0,0,5,6,6,643593,593602,49991,0
5,6,7,0,0,0,5,6,7,687791,689511,-1720,0
5,6,8,0,0,0,5,6,8,680309,648625,31684,0
5,6,9,0,0,0,5,6,9,683478,642387,41091,0
5,6,10,0,0,0,5,6,10,644145,667470,-23325,0
5,6,11,0,0,0,5,6,11,627578,609804,17774,0
5,6,12,0,0,0,5,6,12,659892,681953,-22061,0
5,6,13,0,0,0,5,6,13,647528,667301,-19773,0
5,6,14,0,0,0,5,6,14,620987,667198,-46211,0
5,6,15,0,0,0,5,6,15,673099,645700,27399,0
6,0,0,0,0,0,6,0,0,700336,727188,-26852,0
6,0,1,0,0,0,6,0,1,707854,706345,1509,0
6,0,2,0,0,0,6,0,2,666647,679832,-13185,0
6,0,3,0,0,0,6,0,3,681964,696927,-14963,0
6,0,4,0,0,0,6,0,4,690970,717951,-26981,0
6,0,5,0,0,0,6,0,5,659790,694422,-34632,0
6,0,6,0,0,0,6,0,6,637070,659645,-22575,0
6,0,7,0,0,0,6,0,7,729721,741270,-11549,0
6,0,8,0,0,0,6,0,8,678225,677950,275,0
6,0,9,0,0,0,6,0,9,701920,661525,40395,0
6,0,10,0,0,0,6,0,10,671593,698387,-26794,0
6,0,11,0,0,0,6,0,11,648837,642023,6814,0
6,0,12,0,0,0,6,0,12,723955,722146,1809,0
6,0,13,0,0,0,6,0,13,660597,686568,-25971,0
6,0,14,0,0,0,6,0,14,668399,650237,18162,0
6,0,15,0,0,0,6,0,15,707422,706702,720,0
6,1,0,0,0,0,6,1,0,705109,697099,8010,0
6,1,1,0,0,0,6,1,1,712138,700171,11967,0
6,1,2,0,0,0,6,1,2,674820,663860,10960,0
6,1,3,0,0,0,6,1,3,684829,687658,-2829,0
6,1,4,0,0,0,6,1,4,699001,694425,4576,0
6,1,5,0,0,0,6,1,5,659628,655816,3812,0
6,1,6,0,0,0,6,1,6,647880,621406,26474,0
6,1,7,0,0,0,6,1,7,711055,695888,15167,0
6,1,8,0,0,0,6,1,8,673118,705178,-32060,0
6,1,9,0,0,0,6,1,9,668602,647689,20913,0
6,1,10,0,0,0,6,1,10,691984,689176,2808,0
6,1,11,0,0,0,6,1,11,641441,633264,8177,0
6,1,12,0,0,0,6,1,12,704809,685132,19677,0
6,1,13,0,0,0,6,1,13,655955,685838,-29883,0
6,1,14,0,0,0,6,1,14,641727,653650,-11923,0
6,1,15,0,0,0,6,1,15,688259,661217,27042,0
6,2,0,0,0,0,6,2,0,682804,669543,13261,0
6,2,1,0,0,0,6,2,1,695798,693033,2765,0
6,2,2,0,0,0,6,2,2,681070,656315,24755,0
6,2,3,0,0,0,6,2,3,659764,665707,-5943,0
6,2,4,0,0,0,6,2,4,669779,680458,-10679,0
6,2,5,0,0,0,6,2,5,651352,665681,-14329,0
6,2,6,0,0,0,6,2,6,608566,615301,-6735,0
6,2,7,0,0,0,6,2,7,705408,700846,4562,0
6,2,8,0,0,0,6,2,8,695785,701789,-6004,0
6,2,9,0,0,0,6,2,9,633283,682512,-49229,0
6,2,10,0,0,0,6,2,10,686148,669089,17059,0
6,2,11,0,0,0,6,2,11,622417,648162,-25745,0
6,2,12,0,0,0,6,2,12,674734,709152,-34418,0
6,2,13,0,0,0,6,2,13,675196,664285,10911,0
6,2,14,0,0,0,6,2,14,643886,660981,-17095,0
6,2,15,0,0,0,6,2,15,668022,626566,41456,0
6,3,0,0,0,0,6,3,0,714615,736129,-21514,0
6,3,1,0,0,0,6,3,1,696300,697887,-1587,0
6,3,2,0,0,0,6,3,2,695242,694511,731,0
6,3,3,0,0,0,6,3,3,683450,681043,2407,0
6,3,4,0,0,0,6,3,4,704313,698869,5444,0
6,3,5,0,0,0,6,3,5,681540,685879,-4339,0
6,3,6,0,0,0,6,3,6,644994,656511,-11517,0
6,3,7,0,0,0,6,3,7,730432,717317,13115,0
6,3,8,0,0,0,6,3,8,712643,722165,-9522,0
6,3,9,0,0,0,6,3,9,720459,712416,8043,0
6,3,10,0,0,0,6,3,10,691770,706761,-14991,0
6,3,11,0,0,0,6,3,11,690482,674135,16347,0
6,3,12,0,0,0,6,3,12,738961,712060,26901,0
6,3,13,0,0,0,6,3,13,674985,661734,13251,0
6,3,14,0,0,0,6,3,14,667199,696115,-28916,0
6,3,15,0,0,0,6,3,15,673305,697750,-24445,0
6,4,0,0,0,0,6,4,0,729156,707566,21590,0
6,4,1,0,0,0,6,4,1,715001,686351,28650,0
6,4,2,0,0,0,6,4,2,698782,672036,26746,0
6,4,3,0,0,0,6,4,3,667021,669076,-2055,0
6,4,4,0,0,0,6,4,4,671918,699375,-27457,0
6,4,5,0,0,0,6,4,5,681219,700456,-19237,0
6,4,6,0,0,0,6,4,6,636021,642410,-6389,0
6,4,7,0,0,0,6,4,7,725173,721676,3497,0
6,4,8,0,0,0,6,4,8,716502,682876,33626,0
6,4,9,0,0,0,6,4,9,686436,693799,-7363,0
6,4,10,0,0,0,6,4,10,712754,730822,-18068,0
6,4,11,0,0,0,6,4,11,648741,661219,-12478,0
6,4,12,0,0,0,6,4,12,728086,710151,17935,0
6,4,13,0,0,0,6,4,13,675251,691886,-16635,0
6,4,14,0,0,0,6,4,14,691833,676659,15174,0
6,4,15,0,0,0,6,4,15,696791,674668,22123,0
6,5,0,0,0,0,6,5,0,724288,719944,4344,0
6,5,1,0,0,0,6,5,1,703207,732758,-29551,0
6,5,2,0,0,0,6,5,2,662152,702032,-39880,0
6,5,3,0,0,0,6,5,3,679791,683957,-4166,0
6,5,4,0,0,0,6,5,4,688998,717099,-28101,0
6,5,5,0,0,0,6,5,5,683033,685985,-2952,0
6,5,6,0,0,0,6,5,6,639006,652730,-13724,0
6,5,7,0,0,0,6,5,7,733504,744943,-11439,0
6,5,8,0,0,0,6,5,8,678161,683222,-5061,0
6,5,9,0,0,0,6,5,9,678886,689040,-10154,0
6,5,10,0,0,0,6,5,10,714757,707469,7288,0
6,5,11,0,0,0,6,5,11,647057,649085,-2028,0
6,5,12,0,0,0,6,5,12,706869,682696,24173,0
6,5,13,0,0,0,6,5,13,674573,702926,-28353,0
6,5,14,0,0,0,6,5,14,672596,684876,-12280,0
6,5,15,0,0,0,6,5,15,688800,689257,-457,0
6,6,0,0,0,0,6,6,0,724648,713769,10879,0
6,6,1,0,0,0,6,6,1,755037,702119,52918,0
6,6,2,0,0,0,6,6,2,701543,717178,-15635,0
6,6,3,0,0,0,6,6,3,676434,645928,30506,0
6,6,4,0,0,0,6,6,4,699417,716514,-17097,0
6,6,5,0,0,0,6,6,5,666059,679865,-13806,0
6,6,6,0,0,0,6,6,6,649107,660102,-10995,0
6,6,7,0,0,0,6,6,7,748635,755743,-7108,0
6,6,8,0,0,0,6,6,8,688819,692646,-3827,0
6,6,9,0,0,0,6,6,9,707937,688172,19765,0
6,6,10,0,0,0,6,6,10,695494,702132,-6638,0
6,6,11,0,0,0,6,6,11,661177,642082,19095,0
6,6,12,0,0,0,6,6,12,694962,683582,11380,0
6,6,13,0,0,0,6,6,13,666321,693856,-27535,0
6,6,14,0,0,0,6,6,14,663564,695895,-32331,0
6,6,15,0,0,0,6,6,15,695947,669325,26622,0
0,0,16,0,0,1,0,0,0,719974,719974,0,1
0,0,17,0,0,1,0,0,1,734138,734138,0,1
0,0,18,0,0,1,0,0,2,744316,744316,0,1
0,0,19,0,0,1,0,0,3,751997,751997,0,1
0,0,20,0,0,1,0,0,4,729454,729454,0,1
0,0,21,0,0,1,0,0,5,758960,758960,0,1
0,0,22,0,0,1,0,0,6,736148,736148,0,1
0,0,23,0,0,1,0,0,7,737487,737487,0,1
0,0,24,0,0,1,0,0,8,749947,749947,0,1
0,0,25,0,0,1,0,0,9,770368,770368,0,1
0,0,26,0,0,1,0,0,10,770455,770455,0,1
0,0,27,0,0,1,0,0,11,780165,780165,0,1
0,0,28,0,0,1,0,0,12,759140,759140,0,1
0,0,29,0,0,1,0,0,13,767213,767213,0,1
0,0,30,0,0,1,0,0,14,722305,722305,0,1
0,0,31,0,0,1,0,0,15,744045,744045,0,1
0,1,16,0,0,1,0,1,0,698299,698299,0,1
0,1,17,0,0,1,0,1,1,758806,758806,0,1
0,1,18,0,0,1,0,1,2,716436,716436,0,1
0,1,19,0,0,1,0,1,3,763150,763150,0,1
0,1,20,0,0,1,0,1,4,744897,744897,0,1
0,1,21,0,0,1,0,1,5,746977,746977,0,1
0,1,22,0,0,1,0,1,6,739329,739329,0,1
0,1,23,0,0,1,0,1,7,728849,728849,0,1
0,1,24,0,0,1,0,1,8,730063,730063,0,1
0,1,25,0,0,1,0,1,9,739698,739698,0,1
0,1,26,0,0,1,0,1,10,764860,764860,0,1
0,1,27,0,0,1,0,1,11,785118,785118,0,1
0,1,28,0,0,1,0,1,12,750264,750264,0,1
0,1,29,0,0,1,0,1,13,778524,778524,0,1
0,1,30,0,0,1,0,1,14,687853,687853,0,1
0,1,31,0,0,1,0,1,15,732933,732933,0,1
0,2,16,0,0,1,0,2,0,689020,689020,0,1
0,2,17,0,0,1,0,2,1,709450,709450,0,1
0,2,18,0,0,1,0,2,2,722952,722952,0,1
0,2,19,0,0,1,0,2,3,735904,735904,0,1
0,2,20,0,0,1,0,2,4,722063,722063,0,1
0,2,21,0,0,1,0,2,5,729242,729242,0,1
0,2,22,0,0,1,0,2,6,697118,697118,0,1
0,2,23,0,0,1,0,2,7,732677,732677,0,1
0,2,24,0,0,1,0,2,8,749696,749696,0,1
0,2,25,0,0,1,0,2,9,711132,711132,0,1
0,2,26,0,0,1,0,2,10,749457,749457,0,1
0,2,27,0,0,1,0,2,11,715466,715466,0,1
0,2,28,0,0,1,0,2,12,736929,736929,0,1
0,2,29,0,0,1,0,2,13,773693,773693,0,1
0,2,30,0,0,1,0,2,14,695843,695843,0,1
0,2,31,0,0,1,0,2,15,743986,743986,0,1
0,3,16,0,0,1,0,3,0,683375,683375,0,1
0,3,17,0,0,1,0,3,1,708230,708230,0,1
0,3,18,0,0,1,0,3,2,685066,685066,0,1
0,3,19,0,0,1,0,3,3,719973,719973,0,1
0,3,20,0,0,1,0,3,4,710840,710840,0,1
0,3,21,0,0,1,0,3,5,732684,732684,0,1
0,3,22,0,0,1,0,3,6,709157,709157,0,1
0,3,23,0,0,1,0,3,7,714416,714416,0,1
0,3,24,0,0,1,0,3,8,712542,712542,0,1
0,3,25,0,0,1,0,3,9,733554,733554,0,1
0,3,26,0,0,1,0,3,10,716724,716724,0,1
0,3,27,0,0,1,0,3,11,714507,714507,0,1
0,3,28,0,0,1,0,3,12,733143,733143,0,1
0,3,29,0,0,1,0,3,13,742580,742580,0,1
0,3,30,0,0,1,0,3,14,686069,686069,0,1
0,3,31,0,0,1,0,3,15,692119,692119,0,1
0,4,16,0,0,1,0,4,0,665968,665968,0,1
0,4,17,0,0,1,0,4,1,707982,707982,0,1
0,4,18,0,0,1,0,4,2,687498,687498,0,1
0,4,19,0,0,1,0,4,3,716240,716240,0,1
0,4,20,0,0,1,0,4,4,714476,714476,0,1
0,4,21,0,0,1,0,4,5,735230,735230,0,1
0,4,22,0,0,1,0,4,6,692109,692109,0,1
0,4,23,0,0,1,0,4,7,727776,727776,0,1
0,4,24,0,0,1,0,4,8,726990,726990,0,1
0,4,25,0,0,1,0,4,9,699531,699531,0,1
0,4,26,0,0,1,0,4,10,742075,742075,0,1
0,4,27,0,0,1,0,4,11,716836,716836,0,1
0,4,28,0,0,1,0,4,12,720232,720232,0,1
0,4,29,0,0,1,0,4,13,745680,745680,0,1
0,4,30,0,0,1,0,4,14,694397,694397,0,1
0,4,31,0,0,1,0,4,15,678628,678628,0,1
0,5,16,0,0,1,0,5,0,675894,675894,0,1
0,5,17,0,0,1,0,5,1,700672,700672,0,1
0,5,18,0,0,1,0,5,2,655444,655444,0,1
0,5,19,0,0,1,0,5,3,710330,710330,0,1
0,5,20,0,0,1,0,5,4,696569,696569,0,1
0,5,21,0,0,1,0,5,5,737053,737053,0,1
0,5,22,0,0,1,0,5,6,695872,695872,0,1
0,5,23,0,0,1,0,5,7,709520,709520,0,1
0,5,24,0,0,1,0,5,8,742291,742291,0,1
0,5,25,0,0,1,0,5,9,709304,709304,0,1
0,5,26,0,0,1,0,5,10,743259,743259,0,1
0,5,27,0,0,1,0,5,11,727860,727860,0,1
0,5,28,0,0,1,0,5,12,702376,702376,0,1
0,5,29,0,0,1,0,5,13,728013,728013,0,1
0,5,30,0,0,1,0,5,14,651521,651521,0,1
0,5,31,0,0,1,0,5,15,703125,703125,0,1
0,6,16,0,0,1,0,6,0,649122,649122,0,1
0,6,17,0,0,1,0,6,1,695355,695355,0,1
0,6,18,0,0,1,0,6,2,662501,662501,0,1
0,6,19,0,0,1,0,6,3,672068,672068,0,1
0,6,20,0,0,1,0,6,4,675904,675904,0,1
0,6,21,0,0,1,0,6,5,696743,696743,0,1
0,6,22,0,0,1,0,6,6,692104,692104,0,1
0,6,23,0,0,1,0,6,7,695393,695393,0,1
0,6,24,0,0,1,0,6,8,712366,712366,0,1
0,6,25,0,0,1,0,6,9,681385,681385,0,1
0,6,26,0,0,1,0,6,10,719805,719805,0,1
0,6,27,0,0,1,0,6,11,708361,708361,0,1
0,6,28,0,0,1,0,6,12,696892,696892,0,1
0,6,29,0,0,1,0,6,13,718656,718656,0,1
0,6,30,0,0,1,0,6,14,647095,647095,0,1
0,6,31,0,0,1,0,6,15,696864,696864,0,1
1,0,16,0,0,1,1,0,0,706117,706117,0,1
1,0,17,0,0,1,1,0,1,721201,721201,0,1
1,0,18,0,0,1,1,0,2,720412,720412,0,1
1,0,19,0,0,1,1,0,3,729211,729211,0,1
1,0,20,0,0,1,1,0,4,720827,720827,0,1
1,0,21,0,0,1,1,0,5,739455,739455,0,1
1,0,22,0,0,1,1,0,6,720010,720010,0,1
1,0,23,0,0,1,1,0,7,729019,729019,0,1
1,0,24,0,0,1,1,0,8,739620,739620,0,1
1,0,25,0,0,1,1,0,9,733002,733002,0,1
1,0,26,0,0,1,1,0,10,766383,766383,0,1
1,0,27,0,0,1,1,0,11,743758,743758,0,1
1,0,28,0,0,1,1,0,12,734227,734227,0,1
1,0,29,0,0,1,1,0,13,757408,757408,0,1
1,0,30,0,0,1,1,0,14,699341,699341,0,1
1,0,31,0,0,1,1,0,15,736113,736113,0,1
1,1,16,0,0,1,1,1,0,707515,707515,0,1
1,1,17,0,0,1,1,1,1,711867,711867,0,1
1,1,18,0,0,1,1,1,2,708196,708196,0,1
1,1,19,0,0,1,1,1,3,738119,738119,0,1
1,1,20,0,0,1,1,1,4,735389,735389,0,1
1,1,21,0,0,1,1,1,5,735096,735096,0,1
1,1,22,0,0,1,1,1,6,692928,692928,0,1
1,1,23,0,0,1,1,1,7,724585,724585,0,1
1,1,24,0,0,1,1,1,8,738480,738480,0,1
1,1,25,0,0,1,1,1,9,714041,714041,0,1
1,1,26,0,0,1,1,1,10,771184,771184,0,1
1,1,27,0,0,1,1,1,11,727482,727482,0,1
1,1,28,0,0,1,1,1,12,712786,712786,0,1
1,1,29,0,0,1,1,1,13,761753,761753,0,1
1,1,30,0,0,1,1,1,14,685982,685982,0,1
1,1,31,0,0,1,1,1,15,743331,743331,0,1
1,2,16,0,0,1,1,2,0,688783,688783,0,1
1,2,17,0,0,1,1,2,1,732750,732750,0,1
1,2,18,0,0,1,1,2,2,743774,743774,0,1
1,2,19,0,0,1,1,2,3,749597,749597,0,1
1,2,20,0,0,1,1,2,4,741975,741975,0,1
1,2,21,0,0,1,1,2,5,760073,760073,0,1
1,2,22,0,0,1,1,2,6,746452,746452,0,1
1,2,23,0,0,1,1,2,7,766000,766000,0,1
1,2,24,0,0,1,1,2,8,774624,774624,0,1
1,2,25,0,0,1,1,2,9,754832,754832,0,1
1,2,26,0,0,1,1,2,10,774584,774584,0,1
1,2,27,0,0,1,1,2,11,740678,740678,0,1
1,2,28,0,0,1,1,2,12,745825,745825,0,1
1,2,29,0,0,1,1,2,13,795587,795587,0,1
1,2,30,0,0,1,1,2,14,714055,714055,0,1
1,2,31,0,0,1,1,2,15,743948,743948,0,1
1,3,16,0,0,1,1,3,0,697542,697542,0,1
1,3,17,0,0,1,1,3,1,744122,744122,0,1
1,3,18,0,0,1,1,3,2,687912,687912,0,1
1,3,19,0,0,1,1,3,3,723898,723898,0,1
1,3,20,0,0,1,1,3,4,729130,729130,0,1
1,3,21,0,0,1,1,3,5,739081,739081,0,1
1,3,22,0,0,1,1,3,6,733731,733731,0,1
1,3,23,0,0,1,1,3,7,732923,732923,0,1
1,3,24,0,0,1,1,3,8,733282,733282,0,1
1,3,25,0,0,1,1,3,9,739853,739853,0,1
1,3,26,0,0,1,1,3,10,755460,755460,0,1
1,3,27,0,0,1,1,3,11,750481,750481,0,1
1,3,28,0,0,1,1,3,12,742761,742761,0,1
1,3,29,0,0,1,1,3,13,748003,748003,0,1
1,3,30,0,0,1,1,3,14,691772,691772,0,1
1,3,31,0,0,1,1,3,15,724502,724502,0,1
1,4,16,0,0,1,1,4,0,710812,710812,0,1
1,4,17,0,0,1,1,4,1,732067,732067,0,1
1,4,18,0,0,1,1,4,2,722580,722580,0,1
1,4,19,0,0,1,1,4,3,754034,754034,0,1
1,4,20,0,0,1,1,4,4,739472,739472,0,1
1,4,21,0,0,1,1,4,5,765696,765696,0,1
1,4,22,0,0,1,1,4,6,744438,744438,0,1
1,4,23,0,0,1,1,4,7,723800,723800,0,1
1,4,24,0,0,1,1,4,8,747006,747006,0,1
1,4,25,0,0,1,1,4,9,764636,764636,0,1
1,4,26,0,0,1,1,4,10,765617,765617,0,1
1,4,27,0,0,1,1,4,11,770888,770888,0,1
1,4,28,0,0,1,1,4,12,734405,734405,0,1
1,4,29,0,0,1,1,4,13,777292,777292,0,1
